id,code,number,name,parent_id/id,type,nature,active
acc_sat.account_sat_v2_1051,809.01,809-100-001,Ajuste anual por inflacion deducible,acc_sat.account_sat_v2_1050,other,D,True
acc_sat.account_sat_v2_1052,809.02,809-100-002,Deduccion del ajuste anual inflacionario,acc_sat.account_sat_v2_1050,other,A,True
acc_sat.account_sat_v2_1053,810,810-000-000,Deduccion de inversion,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1054,810.01,810-100-001,Deduccion de inversion,acc_sat.account_sat_v2_1053,other,D,True
acc_sat.account_sat_v2_1055,810.02,810-100-002,Contra cuenta deduccion de inversiones ,acc_sat.account_sat_v2_1053,other,A,True
acc_sat.account_sat_v2_1056,811,811-000-000,Utilidad o Perdida fiscal en venta y/o baja de activo fijo,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1057,811.01,811-100-001,Utilidad o Perdida fiscal en venta y/o baja de activo fijo,acc_sat.account_sat_v2_1056,other,D,True
acc_sat.account_sat_v2_1058,811.02,811-100-002,Contra cuenta utilidad o Perdida fiscal en venta y/o baja de activo fijo,acc_sat.account_sat_v2_1056,other,A,True
acc_sat.account_sat_v2_1059,812,812-000-000,Utilidad o Perdida fiscal en venta acciones o partes sociales,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1060,812.01,812-100-001,Utilidad o Perdida fiscal en venta acciones o partes sociales,acc_sat.account_sat_v2_1059,other,D,True
acc_sat.account_sat_v2_1061,812.02,812-100-002,Contra cuenta utilidad o Perdida fiscal en venta acciones o partes sociales,acc_sat.account_sat_v2_1059,other,A,True
acc_sat.account_sat_v2_1062,813,813-000-000,Perdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1063,813.01,813-100-001,Perdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores,acc_sat.account_sat_v2_1062,other,D,True
acc_sat.account_sat_v2_1064,813.02,813-100-002,Actualizacion de Perdidas fiscales pendientes de amortizar de ejercicios anteriores,acc_sat.account_sat_v2_1062,other,A,True
acc_sat.account_sat_v2_1065,814,814-000-000,Mercancias recibidas en consignacion,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1066,814.01,814-100-001,Mercancias recibidas en consignacion,acc_sat.account_sat_v2_1065,other,D,True
acc_sat.account_sat_v2_1067,814.02,814-100-002,Consignacion de mercancias recibidas,acc_sat.account_sat_v2_1065,other,A,True
acc_sat.account_sat_v2_1068,815,815-000-000,Credito fiscal de IVA e IEPS por la importacion de mercancias para empresas certificadas,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1069,815.01,815-100-001,Credito fiscal de IVA e IEPS por la importacion de mercancias,acc_sat.account_sat_v2_1068,other,D,True
acc_sat.account_sat_v2_1070,815.02,815-100-002,Importacion de mercancias con aplicacion de Credito fiscal de IVA e IEPS,acc_sat.account_sat_v2_1068,other,A,True
acc_sat.account_sat_v2_1071,816,816-000-000,Credito fiscal de IVA e IEPS por la importacion de activos fijos para empresas certificadas,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1072,816.01,816-100-001,Credito fiscal de IVA e IEPS por la importacion de activo fijo,acc_sat.account_sat_v2_1071,other,D,True
acc_sat.account_sat_v2_1073,816.02,816-100-002,Importacion de activo fijo con aplicacion de Credito fiscal de IVA e IEPS,acc_sat.account_sat_v2_1071,other,A,True
acc_sat.account_sat_v2_1074,899,899-000-000,Otras cuentas de orden,acc_sat.account_sat_v2_1025,view,D,True
acc_sat.account_sat_v2_1075,899.01,899-100-001,Otras cuentas de orden,acc_sat.account_sat_v2_1074,other,D,True
acc_sat.account_sat_v2_1076,899.02,899-100-002,Contra cuenta otras cuentas de orden,acc_sat.account_sat_v2_1074,other,A,True
